id,label
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1141.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1136.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/152.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/274.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/694.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1043.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/774.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/464.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/261.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/865.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/624.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/955.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/671.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/279.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5376.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/100.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/733.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1019.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1057.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/340.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/608.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5457.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/743.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/294.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/179.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1071.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/90.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/482.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/622.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/469.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/104.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/679.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1161.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/975.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/345.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/189.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1005.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/862.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/143.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/678.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1054.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/263.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/835.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/963.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/680.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/327.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/188.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/595.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/880.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/662.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1052.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1078.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/425.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/761.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1145.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/532.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/276.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/309.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/158.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/303.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/297.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1025.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/619.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/351.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/144.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5436.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/149.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/845.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/311.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/208.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/456.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/371.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/359.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/106.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/151.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/686.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1084.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1130.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/788.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/235.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/257.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/606.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/242.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/983.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1131.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/757.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/423.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/328.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/565.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/731.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/342.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5398.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/592.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/751.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/344.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5449.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/657.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/153.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/650.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/979.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/989.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/535.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/373.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1011.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/129.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5430.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/614.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/984.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/753.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1155.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/586.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5366.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/180.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/669.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/957.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1042.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/691.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1149.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/507.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/785.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/852.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/555.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/95.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/589.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/283.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/972.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/676.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/148.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/308.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5418.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/488.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/500.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/137.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/833.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5342.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1015.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/839.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/230.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/704.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/571.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1142.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/114.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/660.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/654.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5346.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/336.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/155.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5379.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1039.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/581.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5455.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/319.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/224.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/746.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/233.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/296.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/529.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5359.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/533.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/324.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/566.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/665.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/147.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5442.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/664.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1008.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/360.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/744.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/145.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/272.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/607.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/115.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/558.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/199.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/703.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/184.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/212.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1077.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1108.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/985.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/410.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/842.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1082.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1079.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/820.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/139.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1103.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/631.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/878.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/374.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/485.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/392.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/685.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/767.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1117.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/762.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/248.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/802.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/996.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/526.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/523.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/506.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1148.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/659.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1065.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/346.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/790.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/102.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/438.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/325.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/354.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5408.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/530.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/335.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/160.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1090.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/807.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/207.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5392.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/323.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5421.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/175.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/193.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1163.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/760.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/437.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5377.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/215.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/381.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/317.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/220.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/185.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1100.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/958.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/764.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5396.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/781.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5397.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1062.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/377.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/394.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/477.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1024.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/449.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5400.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/182.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/772.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/395.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/668.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/697.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/812.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/295.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/784.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5367.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/594.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/122.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/841.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/747.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/316.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/140.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/253.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/448.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/719.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1153.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1064.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/499.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/655.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/575.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1101.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/214.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1158.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/225.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/974.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1063.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/334.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/240.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/689.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/498.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/1112.hdf5,2
/staff/shijun/torch_projects/COVID-19_CLS/dataset/npy_data/Normal/5419.hdf5,2
